11	7.7541	13.168	19.886	27.782	36.625	46.018	55.567	65.085	74.483	83.539	91.954	99.561	106.36	112.3	117.23	121.07	123.95	126.18	128	129.5	130.7	131.6	132.24	132.73	133.18	133.71	134.38	135.16	135.91	136.51	136.91	137.13	137.28	137.44	137.67	138	138.4	138.84	139.26	139.62	139.86	139.96	139.93	139.81	139.67	139.58	139.56	139.61	139.67	139.72	139.73	139.69	139.61	139.45	139.19	138.81	138.34	137.82	137.34	136.96	136.76	136.7	136.72	136.73	136.66	136.45	136.16	135.86	135.62	135.46	135.36	135.31	135.29	135.27	135.2	135.1	134.96	134.77	134.56	134.38	134.26	134.22	134.22	134.25	134.28	134.28	134.21	134.09	133.95	133.84	133.77	133.74	133.72	133.68	133.62	133.52	133.36	133.15	132.89	132.6	132.29	132.01	131.8	131.68	131.64	131.63	131.61	131.52	131.34	131.06	130.74	130.42	130.12	129.86	129.6	129.31	128.91	128.37	127.67	126.83	125.95	125.09	124.3	123.53	122.7	121.74	120.64	119.42	118.22	117.19	116.47	116.04	115.78	115.54	115.27	115.04	114.91	114.84	114.62	114.03	112.99	111.65	110.24	108.99	107.95	107.08	106.29	105.57	104.95	104.41	103.93	103.53	103.25	103.18	103.31	103.58	103.95	104.4	104.91	105.5	106.19	106.94	107.67	108.24	108.59	108.69	108.57	108.24	107.73	107.15	106.58	106.1	105.7	105.34	105	104.68	104.36	104.02	103.69	103.41	103.23	103.13	103.07	103.04	103.05	103.12	103.27	103.5	103.78	104.04	104.27	104.46	104.63	104.76	104.84	104.86	104.81	104.74	104.65	104.56	104.51	104.49
12	7.2691	12.168	18.202	25.288	33.28	41.855	50.625	59.377	68.076	76.6	84.643	91.918	98.353	104.01	108.88	112.81	115.75	117.88	119.54	120.99	122.33	123.56	124.6	125.44	126.09	126.62	127.12	127.7	128.44	129.3	130.17	130.89	131.38	131.67	131.86	132.05	132.31	132.66	133.09	133.53	133.95	134.29	134.48	134.47	134.23	133.79	133.23	132.62	132.05	131.5	130.9	130.14	129.16	127.94	126.55	125.12	123.77	122.64	121.79	121.18	120.73	120.42	120.28	120.29	120.35	120.3	120.07	119.66	119.18	118.75	118.52	118.59	119.02	119.78	120.69	121.52	122.09	122.34	122.29	122.03	121.66	121.23	120.83	120.5	120.28	120.19	120.2	120.31	120.45	120.58	120.67	120.73	120.83	120.95	121.06	121.14	121.15	121.09	120.98	120.89	120.89	121.06	121.39	121.81	122.25	122.62	122.86	122.98	122.97	122.87	122.72	122.58	122.46	122.38	122.33	122.32	122.33	122.37	122.4	122.42	122.4	122.36	122.33	122.31	122.31	122.35	122.43	122.53	122.62	122.69	122.69	122.66	122.59	122.51	122.42	122.34	122.24	122.1	121.91	121.69	121.47	121.26	121.06	120.86	120.65	120.4	120.15	119.91	119.71	119.55	119.41	119.25	119.01	118.66	118.17	117.5	116.64	115.55	114.21	112.65	110.97	109.34	107.97	107.01	106.49	106.33	106.38	106.48	106.54	106.52	106.43	106.35	106.35	106.49	106.77	107.14	107.52	107.76	107.68	107.17	106.3	105.28	104.38	103.79	103.52	103.45	103.4	103.23	102.92	102.56	102.26	102.12	102.16	102.39	102.77	103.21	103.62	103.93	104.12	104.23	104.27	104.28
13	7.7206	12.993	19.506	27.157	35.767	44.977	54.396	63.842	73.296	82.624	91.515	99.718	107.19	113.94	119.83	124.64	128.36	131.25	133.6	135.58	137.24	138.56	139.57	140.32	140.94	141.56	142.3	143.21	144.19	145.07	145.74	146.16	146.45	146.73	147.08	147.54	148.12	148.73	149.34	149.89	150.31	150.56	150.64	150.6	150.53	150.53	150.63	150.8	150.96	151.01	150.93	150.71	150.44	150.19	150.02	149.9	149.81	149.76	149.75	149.81	149.97	150.21	150.45	150.62	150.66	150.55	150.32	150	149.68	149.41	149.22	149.11	149.07	149.04	148.98	148.86	148.63	148.33	147.99	147.71	147.54	147.5	147.57	147.69	147.79	147.82	147.77	147.64	147.48	147.32	147.18	147.07	147	146.95	146.9	146.84	146.75	146.65	146.54	146.42	146.31	146.21	146.13	146.07	146.04	146.03	146	145.95	145.87	145.75	145.63	145.5	145.38	145.28	145.17	145.07	144.96	144.85	144.72	144.57	144.4	144.21	143.99	143.77	143.54	143.31	143.1	142.88	142.65	142.38	142.04	141.61	141.09	140.51	139.91	139.3	138.68	138.05	137.38	136.67	135.87	134.95	133.95	132.89	131.83	130.84	130.01	129.39	128.93	128.53	128.14	127.73	127.38	127.13	126.98	126.83	126.54	126.02	125.25	124.26	123.16	122.08	121.17	120.49	120.02	119.63	119.29	118.99	118.78	118.69	118.74	118.92	119.23	119.58	119.87	120.03	120.06	120.02	120	120.06	120.24	120.5	120.73	120.83	120.7	120.36	119.93	119.51	119.17	118.89	118.6	118.26	117.84	117.36	116.82	116.22	115.6	115.06	114.66	114.44	114.34	114.33
14	7.5849	12.831	19.328	26.958	35.51	44.595	53.801	62.92	71.872	80.452	88.333	95.303	101.36	106.57	110.88	114.19	116.56	118.29	119.68	120.94	122.09	123.09	123.91	124.54	125.03	125.45	125.9	126.47	127.21	128.02	128.76	129.31	129.63	129.81	129.92	130.07	130.31	130.64	131.05	131.5	131.97	132.4	132.73	132.91	132.96	132.91	132.85	132.88	133.05	133.31	133.61	133.85	133.99	134.01	133.89	133.67	133.38	133.03	132.61	132.12	131.61	131.15	130.82	130.64	130.6	130.67	130.79	130.95	131.13	131.32	131.47	131.52	131.45	131.26	130.97	130.61	130.2	129.78	129.38	129.06	128.86	128.83	128.95	129.18	129.46	129.71	129.87	129.91	129.86	129.76	129.64	129.52	129.41	129.32	129.28	129.25	129.23	129.2	129.14	129.05	128.93	128.81	128.69	128.58	128.49	128.41	128.34	128.28	128.21	128.14	128.04	127.93	127.8	127.64	127.44	127.2	126.93	126.66	126.39	126.12	125.84	125.57	125.28	124.96	124.58	124.08	123.49	122.79	121.98	121.06	120.08	119.06	118.08	117.14	116.26	115.46	114.73	114.06	113.43	112.81	112.21	111.64	111.13	110.75	110.5	110.37	110.24	110.01	109.61	108.96	108.02	106.75	105.13	103.24	101.23	99.293	97.64	96.438	95.829	95.862	96.438	97.371	98.469	99.569	100.58	101.49	102.32	103.01	103.51	103.85	104.14	104.37	104.5	104.49	104.35	104.17	104.02	103.91	103.77	103.48	102.93	102.04	100.83	99.433	98.046	96.899	96.159	95.879	95.996	96.376	96.881	97.407	97.907	98.391	98.908	99.496	100.11	100.66	101.05	101.26	101.34	101.35
15	7.8018	13.266	20.047	28.008	36.904	46.327	55.884	65.375	74.674	83.526	91.641	98.894	105.31	110.84	115.36	118.81	121.36	123.33	124.92	126.23	127.27	128.04	128.59	129	129.38	129.83	130.4	131.07	131.73	132.26	132.61	132.8	132.89	132.97	133.08	133.24	133.4	133.54	133.64	133.66	133.6	133.46	133.24	132.97	132.69	132.45	132.29	132.22	132.21	132.2	132.14	132.02	131.81	131.49	131.03	130.44	129.75	128.98	128.15	127.32	126.53	125.86	125.32	124.92	124.68	124.58	124.64	124.8	125	125.16	125.22	125.16	125.01	124.83	124.64	124.47	124.31	124.13	123.91	123.58	123.13	122.56	121.95	121.34	120.79	120.28	119.79	119.27	118.77	118.38	118.19	118.22	118.43	118.74	119.08	119.39	119.65	119.84	119.92	119.9	119.8	119.67	119.54	119.42	119.3	119.2	119.14	119.14	119.2	119.28	119.36	119.44	119.49	119.52	119.52	119.5	119.42	119.28	119.08	118.84	118.62	118.46	118.35	118.29	118.25	118.24	118.25	118.26	118.25	118.22	118.17	118.12	118.09	118.06	118.01	117.92	117.81	117.67	117.51	117.32	117.1	116.87	116.62	116.35	116.06	115.75	115.47	115.23	115.07	114.94	114.81	114.66	114.47	114.21	113.9	113.52	113.04	112.45	111.71	110.81	109.77	108.69	107.75	107.03	106.5	105.98	105.33	104.55	103.81	103.3	103.03	102.9	102.78	102.62	102.44	102.26	102.11	101.92	101.67	101.4	101.19	101.08	101.01	100.85	100.53	100.03	99.415	98.787	98.252	97.893	97.743	97.763	97.872	98.003	98.139	98.3	98.498	98.715	98.911	99.05	99.117	99.132
16	7.406	12.595	19.034	26.59	35.031	43.974	53.058	62.099	70.972	79.431	87.212	94.226	100.51	106.01	110.59	114.19	116.96	119.16	120.94	122.36	123.44	124.21	124.75	125.17	125.62	126.17	126.84	127.52	128.11	128.53	128.81	128.99	129.16	129.37	129.68	130.06	130.48	130.9	131.27	131.52	131.63	131.62	131.52	131.41	131.32	131.3	131.34	131.41	131.48	131.54	131.56	131.51	131.36	131.11	130.78	130.43	130.09	129.82	129.64	129.53	129.49	129.47	129.46	129.4	129.3	129.15	128.97	128.77	128.53	128.23	127.85	127.38	126.81	126.16	125.47	124.82	124.28	123.93	123.79	123.83	123.97	124.12	124.18	124.13	123.97	123.72	123.45	123.18	122.95	122.76	122.62	122.51	122.42	122.32	122.18	121.99	121.78	121.58	121.42	121.31	121.23	121.16	121.06	120.9	120.68	120.43	120.18	119.95	119.75	119.57	119.39	119.16	118.87	118.51	118.11	117.73	117.39	117.11	116.88	116.64	116.4	116.16	115.94	115.75	115.59	115.44	115.29	115.16	115.02	114.89	114.77	114.64	114.52	114.35	114.14	113.92	113.73	113.6	113.51	113.43	113.32	113.16	112.97	112.79	112.63	112.5	112.34	112.12	111.81	111.43	111	110.55	110.08	109.57	108.97	108.25	107.41	106.48	105.53	104.67	104.05	103.72	103.62	103.56	103.41	103.2	103.05	103	103.02	102.93	102.64	102.12	101.48	100.84	100.22	99.593	98.876	98.057	97.17	96.269	95.397	94.582	93.845	93.206	92.691	92.348	92.214	92.273	92.451	92.666	92.873	93.073	93.29	93.538	93.802	94.056	94.28	94.472	94.633	94.758	94.827	94.845
17	7.4612	12.569	18.88	26.292	34.623	43.523	52.617	61.736	70.864	79.871	88.468	96.429	103.72	110.32	116.09	120.82	124.5	127.38	129.71	131.62	133.15	134.31	135.14	135.74	136.24	136.77	137.41	138.14	138.87	139.46	139.83	140.03	140.12	140.2	140.31	140.46	140.61	140.71	140.72	140.62	140.41	140.1	139.7	139.21	138.59	137.84	136.93	135.8	134.47	133.02	131.64	130.44	129.46	128.74	128.28	128.06	127.99	128	127.98	127.85	127.51	126.97	126.34	125.84	125.64	125.76	126.05	126.36	126.61	126.75	126.73	126.54	126.3	126.12	126.11	126.26	126.47	126.61	126.56	126.31	125.91	125.43	124.95	124.56	124.33	124.3	124.46	124.81	125.3	125.81	126.22	126.47	126.58	126.61	126.61	126.62	126.65	126.69	126.73	126.73	126.7	126.65	126.62	126.65	126.73	126.86	127.04	127.23	127.42	127.58	127.69	127.74	127.73	127.67	127.61	127.59	127.62	127.69	127.76	127.79	127.78	127.74	127.7	127.68	127.66	127.63	127.59	127.56	127.53	127.5	127.47	127.42	127.33	127.19	126.99	126.74	126.45	126.17	125.93	125.75	125.63	125.53	125.43	125.29	125.1	124.86	124.56	124.2	123.74	123.16	122.42	121.53	120.5	119.43	118.4	117.48	116.62	115.72	114.71	113.61	112.58	111.85	111.58	111.74	112.14	112.51	112.65	112.47	112.01	111.38	110.7	110.06	109.55	109.23	109.1	109.08	109.05	108.86	108.44	107.76	106.93	106.15	105.64	105.52	105.76	106.27	106.91	107.58	108.2	108.71	109.09	109.3	109.36	109.31	109.21	109.09	108.94	108.76	108.56	108.41	108.33	108.31
18	7.4584	12.461	18.618	25.854	34.029	42.824	51.837	60.831	69.76	78.508	86.756	94.184	100.69	106.34	111.17	115.08	117.99	120.04	121.56	122.86	124.09	125.28	126.33	127.2	127.88	128.4	128.83	129.26	129.81	130.51	131.33	132.11	132.72	133.1	133.3	133.42	133.56	133.79	134.12	134.52	134.94	135.35	135.73	136.04	136.23	136.29	136.25	136.18	136.17	136.27	136.48	136.74	136.97	137.11	137.15	137.11	137.02	136.92	136.81	136.69	136.53	136.36	136.22	136.16	136.23	136.4	136.64	136.87	137.05	137.14	137.16	137.11	137.04	136.95	136.85	136.75	136.66	136.57	136.51	136.5	136.54	136.6	136.67	136.72	136.73	136.69	136.57	136.38	136.13	135.85	135.53	135.24	135.02	134.92	134.94	135.05	135.18	135.27	135.28	135.18	134.98	134.7	134.38	134.07	133.78	133.55	133.38	133.29	133.25	133.25	133.23	133.19	133.12	133.02	132.9	132.76	132.61	132.44	132.25	132.05	131.84	131.65	131.46	131.28	131.1	130.93	130.74	130.54	130.32	130.09	129.86	129.62	129.37	129.09	128.75	128.34	127.83	127.23	126.53	125.75	124.89	123.96	122.93	121.77	120.47	119.05	117.54	116.05	114.66	113.5	112.61	112.01	111.64	111.47	111.46	111.57	111.78	112.03	112.23	112.3	112.14	111.68	110.95	110.09	109.25	108.56	108.07	107.77	107.63	107.62	107.78	108.09	108.51	108.99	109.49	109.99	110.47	110.91	111.25	111.49	111.65	111.71	111.67	111.47	111.13	110.68	110.16	109.61	109.08	108.58	108.16	107.86	107.7	107.66	107.73	107.89	108.12	108.39	108.63	108.79	108.86	108.88
19	7.1361	12.102	18.259	25.491	33.59	42.194	50.936	59.641	68.224	76.482	84.141	91.06	97.254	102.71	107.31	110.93	113.69	115.83	117.58	119.01	120.13	120.96	121.54	121.96	122.35	122.81	123.4	124.08	124.75	125.28	125.62	125.82	125.95	126.08	126.28	126.56	126.91	127.27	127.62	127.88	128.02	128	127.84	127.61	127.36	127.2	127.15	127.2	127.23	127.16	126.94	126.57	126.06	125.45	124.82	124.24	123.71	123.15	122.43	121.41	120.02	118.35	116.62	115.09	113.94	113.24	113	113.16	113.57	114.03	114.39	114.57	114.59	114.51	114.33	114.03	113.57	113.02	112.47	112.05	111.82	111.77	111.78	111.76	111.67	111.53	111.37	111.2	111.03	110.9	110.82	110.78	110.76	110.78	110.79	110.79	110.76	110.72	110.7	110.74	110.85	111.02	111.21	111.36	111.45	111.51	111.56	111.64	111.73	111.82	111.88	111.89	111.9	111.91	111.9	111.84	111.74	111.58	111.39	111.23	111.14	111.13	111.19	111.31	111.41	111.47	111.5	111.49	111.5	111.51	111.54	111.56	111.56	111.54	111.49	111.43	111.35	111.23	111.06	110.85	110.61	110.38	110.18	110.02	109.88	109.76	109.63	109.5	109.37	109.25	109.16	109.07	108.94	108.73	108.38	107.85	107.12	106.22	105.21	104.14	103.12	102.25	101.62	101.24	101.04	100.89	100.69	100.41	100.06	99.639	99.146	98.587	97.957	97.227	96.385	95.485	94.65	94.008	93.621	93.48	93.526	93.681	93.85	93.951	93.93	93.781	93.544	93.296	93.117	93.082	93.238	93.555	93.918	94.21	94.388	94.478	94.52	94.53	94.512	94.475	94.443	94.433
20	6.9678	11.742	17.641	24.565	32.34	40.636	49.107	57.599	66.1	74.488	82.512	89.991	96.904	103.24	108.84	113.52	117.29	120.35	122.86	124.92	126.52	127.69	128.5	129.08	129.62	130.25	130.97	131.72	132.35	132.8	133.09	133.29	133.47	133.71	134.01	134.35	134.68	134.94	135.07	135.05	134.87	134.6	134.31	134.08	133.95	133.92	133.95	133.98	133.96	133.87	133.72	133.53	133.3	133.04	132.78	132.56	132.43	132.36	132.29	132.13	131.81	131.28	130.55	129.62	128.56	127.48	126.51	125.77	125.25	124.94	124.8	124.81	124.92	125.04	125.11	125.08	124.94	124.66	124.22	123.63	122.97	122.33	121.89	121.73	121.83	122.04	122.18	122.15	121.91	121.48	120.92	120.31	119.73	119.29	119.02	118.95	119.05	119.26	119.52	119.77	120	120.2	120.38	120.5	120.58	120.59	120.59	120.61	120.65	120.68	120.69	120.66	120.58	120.44	120.3	120.2	120.16	120.18	120.23	120.3	120.33	120.33	120.28	120.22	120.16	120.11	120.09	120.09	120.12	120.14	120.15	120.11	120.02	119.91	119.79	119.64	119.47	119.28	119.1	118.98	118.91	118.88	118.86	118.8	118.7	118.56	118.38	118.16	117.88	117.54	117.14	116.7	116.18	115.56	114.79	113.89	112.92	111.96	111.12	110.45	109.91	109.39	108.85	108.22	107.47	106.58	105.57	104.54	103.66	103.06	102.78	102.7	102.67	102.58	102.41	102.21	102.03	101.88	101.71	101.52	101.34	101.22	101.16	101.12	101.11	101.12	101.12	101.09	101.02	100.92	100.83	100.74	100.65	100.55	100.44	100.36	100.34	100.39	100.47	100.52	100.53	100.53
21	7.0068	11.891	17.946	25.055	33.007	41.451	50.045	58.624	67.098	75.258	82.852	89.775	96.053	101.65	106.42	110.27	113.31	115.76	117.76	119.35	120.56	121.42	122.02	122.51	123.02	123.63	124.33	125.02	125.57	125.95	126.18	126.34	126.52	126.76	127.12	127.56	128.04	128.5	128.87	129.1	129.18	129.16	129.1	129.08	129.14	129.28	129.47	129.63	129.7	129.64	129.43	129.06	128.53	127.77	126.77	125.59	124.31	123.05	121.9	120.95	120.3	119.96	119.9	120.04	120.27	120.51	120.69	120.81	120.86	120.83	120.73	120.57	120.39	120.22	120.12	120.09	120.13	120.21	120.32	120.47	120.64	120.8	120.91	120.93	120.86	120.71	120.5	120.28	120.07	119.89	119.71	119.53	119.36	119.17	118.97	118.74	118.5	118.27	118.06	117.87	117.72	117.58	117.45	117.32	117.22	117.16	117.17	117.2	117.22	117.2	117.15	117.03	116.84	116.59	116.33	116.1	115.89	115.69	115.49	115.27	115.01	114.66	114.2	113.61	112.9	112.08	111.21	110.35	109.56	108.84	108.15	107.4	106.56	105.64	104.68	103.75	102.94	102.28	101.8	101.41	101.07	100.78	100.53	100.3	100.06	99.724	99.182	98.278	96.914	95.144	93.185	91.362	89.982	89.218	89.101	89.582	90.565	91.894	93.322	94.549	95.357	95.74	95.873	95.949	96.062	96.225	96.442	96.727	97.075	97.434	97.718	97.82	97.622	97.01	95.934	94.48	92.873	91.404	90.335	89.847	89.984	90.618	91.525	92.499	93.397	94.114	94.568	94.723	94.619	94.374	94.13	93.985	93.953	93.985	94.025	94.037	94.015	93.971	93.931	93.912	93.907	93.906
22	7.9834	13.515	20.364	28.401	37.383	46.879	56.423	65.755	74.743	83.131	90.561	96.831	102	106.23	109.62	112.17	113.91	115.06	115.9	116.69	117.54	118.4	119.2	119.87	120.39	120.77	121.05	121.32	121.66	122.15	122.78	123.43	123.97	124.34	124.55	124.62	124.66	124.72	124.85	125.03	125.27	125.56	125.88	126.16	126.37	126.46	126.41	126.25	126.04	125.86	125.77	125.77	125.85	125.97	126.1	126.18	126.17	126.05	125.83	125.57	125.3	125.09	124.99	125.01	125.15	125.37	125.61	125.82	125.95	125.98	125.93	125.79	125.58	125.31	125.03	124.79	124.64	124.57	124.57	124.6	124.64	124.66	124.64	124.58	124.48	124.33	124.12	123.85	123.54	123.2	122.86	122.54	122.25	122	121.79	121.57	121.35	121.13	120.95	120.82	120.75	120.72	120.7	120.69	120.67	120.61	120.5	120.35	120.16	119.94	119.7	119.47	119.25	119.05	118.89	118.76	118.66	118.56	118.44	118.29	118.11	117.92	117.74	117.57	117.41	117.24	117.06	116.85	116.61	116.35	116.06	115.75	115.41	115.01	114.53	113.95	113.25	112.43	111.53	110.6	109.71	108.91	108.19	107.5	106.83	106.19	105.64	105.21	104.91	104.71	104.58	104.45	104.26	103.96	103.52	102.96	102.32	101.71	101.23	100.96	100.89	100.98	101.16	101.4	101.7	101.99	102.2	102.31	102.31	102.22	102.08	101.94	101.83	101.76	101.72	101.68	101.65	101.6	101.56	101.53	101.52	101.49	101.39	101.21	100.94	100.61	100.25	99.897	99.596	99.356	99.174	99.042	98.961	98.926	98.926	98.947	98.969	98.969	98.935	98.883	98.846	98.835
23	7.425	12.395	18.511	25.696	33.818	42.567	51.551	60.546	69.525	78.397	86.866	94.624	101.56	107.72	113.08	117.49	120.83	123.28	125.18	126.81	128.3	129.65	130.79	131.7	132.4	132.95	133.46	134.06	134.81	135.72	136.64	137.4	137.91	138.2	138.38	138.55	138.82	139.2	139.69	140.22	140.76	141.27	141.67	141.92	141.97	141.84	141.59	141.3	141.07	140.91	140.78	140.63	140.41	140.1	139.76	139.41	139.06	138.67	138.22	137.68	137	136.22	135.44	134.75	134.19	133.75	133.37	133.04	132.77	132.59	132.53	132.58	132.62	132.54	132.31	131.99	131.67	131.41	131.27	131.25	131.31	131.43	131.59	131.76	131.92	132.07	132.21	132.34	132.47	132.59	132.71	132.81	132.88	132.87	132.73	132.44	132.02	131.5	130.93	130.33	129.75	129.25	128.88	128.71	128.73	128.89	129.15	129.49	129.9	130.32	130.69	130.96	131.12	131.18	131.15	131.05	130.9	130.72	130.53	130.36	130.19	130.03	129.9	129.82	129.8	129.84	129.92	130.01	130.08	130.08	130.01	129.86	129.67	129.46	129.27	129.12	128.99	128.84	128.67	128.46	128.24	128.03	127.84	127.64	127.43	127.18	126.9	126.6	126.32	126.07	125.86	125.67	125.46	125.19	124.79	124.23	123.52	122.73	121.95	121.29	120.81	120.52	120.35	120.19	119.92	119.48	118.88	118.2	117.52	116.85	116.14	115.36	114.55	113.81	113.18	112.69	112.3	112.03	111.84	111.71	111.58	111.45	111.32	111.16	110.95	110.68	110.36	110.03	109.71	109.48	109.38	109.39	109.46	109.57	109.7	109.84	109.92	109.91	109.83	109.75	109.7	109.7
24	8.0856	13.672	20.59	28.715	37.822	47.494	57.28	66.938	76.362	85.313	93.417	100.43	106.36	111.35	115.42	118.53	120.72	122.22	123.38	124.45	125.53	126.56	127.46	128.2	128.78	129.22	129.61	130.04	130.6	131.3	132.07	132.75	133.26	133.57	133.74	133.85	133.98	134.19	134.46	134.77	135.11	135.45	135.73	135.9	135.92	135.77	135.5	135.16	134.87	134.7	134.66	134.72	134.81	134.89	134.93	134.93	134.89	134.82	134.75	134.66	134.59	134.53	134.51	134.53	134.53	134.46	134.22	133.77	133.07	132.14	131.06	129.97	129.04	128.36	127.93	127.69	127.58	127.58	127.64	127.7	127.74	127.69	127.51	127.19	126.76	126.28	125.83	125.47	125.22	125.06	124.98	124.96	124.96	124.94	124.85	124.69	124.5	124.32	124.19	124.16	124.19	124.27	124.34	124.39	124.43	124.48	124.57	124.69	124.84	124.98	125.1	125.19	125.25	125.27	125.24	125.17	125.09	125.03	125	124.99	124.98	124.97	124.93	124.84	124.67	124.47	124.3	124.16	124.06	123.97	123.89	123.81	123.75	123.69	123.65	123.62	123.58	123.53	123.44	123.31	123.1	122.82	122.46	122.02	121.47	120.8	120.02	119.14	118.21	117.31	116.51	115.88	115.47	115.26	115.13	115	114.78	114.45	114.04	113.57	113.09	112.62	112.15	111.63	111.03	110.33	109.51	108.64	107.85	107.26	106.92	106.75	106.69	106.69	106.74	106.84	106.98	107.12	107.18	107.15	107.07	107.02	107.06	107.19	107.36	107.5	107.57	107.5	107.28	106.92	106.48	105.99	105.47	104.95	104.5	104.2	104.07	104.09	104.19	104.28	104.33	104.35
25	7.6571	12.898	19.371	26.967	35.485	44.535	53.677	62.662	71.388	79.644	87.078	93.442	98.746	103.15	106.75	109.54	111.53	112.86	113.83	114.72	115.65	116.63	117.57	118.38	119.02	119.51	119.87	120.19	120.58	121.12	121.82	122.57	123.23	123.69	123.96	124.09	124.15	124.24	124.41	124.66	124.99	125.39	125.84	126.25	126.56	126.69	126.61	126.34	125.94	125.54	125.24	125.09	125.09	125.19	125.27	125.24	125.06	124.73	124.28	123.78	123.29	122.85	122.46	122.13	121.88	121.7	121.61	121.64	121.79	122	122.19	122.3	122.3	122.22	122.11	122.02	121.97	121.98	122.04	122.13	122.22	122.31	122.39	122.42	122.4	122.33	122.23	122.14	122.08	122.05	122.07	122.11	122.14	122.14	122.1	122.02	121.92	121.83	121.76	121.73	121.73	121.72	121.7	121.65	121.59	121.5	121.38	121.2	120.98	120.7	120.39	120.09	119.86	119.71	119.65	119.63	119.62	119.6	119.57	119.52	119.46	119.36	119.24	119.09	118.94	118.78	118.64	118.51	118.39	118.27	118.13	117.93	117.64	117.23	116.71	116.1	115.41	114.69	113.96	113.25	112.56	111.88	111.2	110.53	109.87	109.22	108.6	108.03	107.55	107.17	106.86	106.59	106.33	106.13	106.02	105.99	105.99	105.92	105.73	105.34	104.77	104.03	103.13	102.11	101	99.888	98.829	97.856	96.983	96.219	95.573	95.067	94.743	94.658	94.85	95.298	95.903	96.519	97.004	97.281	97.364	97.329	97.258	97.186	97.123	97.093	97.148	97.309	97.514	97.669	97.74	97.796	97.937	98.197	98.526	98.852	99.122	99.307	99.389	99.38	99.342	99.326
26	8.0438	13.664	20.638	28.828	37.983	47.673	57.458	67.109	76.496	85.355	93.352	100.32	106.28	111.29	115.31	118.28	120.34	121.81	123.02	124.12	125.13	126	126.72	127.28	127.72	128.1	128.52	129.06	129.76	130.54	131.26	131.78	132.1	132.26	132.36	132.49	132.7	133	133.36	133.78	134.24	134.68	135.03	135.24	135.31	135.25	135.16	135.13	135.2	135.35	135.53	135.68	135.75	135.76	135.72	135.68	135.67	135.63	135.5	135.28	134.99	134.72	134.53	134.5	134.64	134.88	135.12	135.31	135.43	135.49	135.51	135.52	135.51	135.46	135.36	135.21	135.02	134.8	134.59	134.41	134.27	134.19	134.19	134.25	134.33	134.38	134.39	134.32	134.21	134.06	133.89	133.7	133.5	133.29	133.09	132.91	132.74	132.59	132.44	132.27	132.09	131.91	131.72	131.55	131.38	131.22	131.06	130.93	130.82	130.7	130.54	130.34	130.09	129.79	129.47	129.13	128.81	128.5	128.23	127.98	127.75	127.51	127.25	126.92	126.47	125.89	125.16	124.3	123.36	122.44	121.61	120.91	120.27	119.63	118.94	118.22	117.46	116.67	115.88	115.13	114.44	113.81	113.21	112.63	112.08	111.59	111.16	110.8	110.49	110.23	110.05	109.99	110.07	110.28	110.59	110.94	111.28	111.56	111.75	111.85	111.87	111.85	111.83	111.86	111.95	112.07	112.16	112.17	112.07	111.88	111.62	111.34	111.07	110.86	110.74	110.71	110.75	110.77	110.74	110.66	110.58	110.5	110.45	110.41	110.36	110.33	110.31	110.31	110.35	110.42	110.49	110.55	110.56	110.5	110.42	110.32	110.23	110.17	110.13	110.11	110.11	110.11
27	7.1759	12.053	18.071	25.134	33.073	41.543	50.147	58.666	67.04	75.109	82.558	89.132	94.795	99.639	103.69	106.86	109.14	110.72	111.9	112.95	113.97	114.94	115.78	116.47	117.01	117.42	117.77	118.15	118.65	119.3	120.04	120.73	121.25	121.56	121.72	121.81	121.92	122.11	122.39	122.73	123.11	123.52	123.9	124.21	124.39	124.44	124.36	124.2	124.05	123.98	123.99	124.05	124.11	124.14	124.13	124.07	123.97	123.79	123.52	123.16	122.77	122.37	122.02	121.72	121.5	121.32	121.15	120.96	120.74	120.55	120.42	120.38	120.38	120.35	120.24	120.03	119.76	119.49	119.27	119.13	119.08	119.08	119.11	119.12	119.12	119.11	119.07	118.98	118.86	118.73	118.6	118.48	118.36	118.21	118.04	117.82	117.55	117.25	116.98	116.81	116.72	116.69	116.65	116.55	116.4	116.2	116.01	115.84	115.67	115.48	115.24	114.96	114.65	114.35	114.08	113.89	113.78	113.74	113.76	113.81	113.87	113.93	113.95	113.95	113.95	113.96	113.95	113.89	113.8	113.66	113.51	113.36	113.23	113.13	113.05	112.96	112.86	112.74	112.58	112.4	112.17	111.89	111.57	111.21	110.83	110.45	110.1	109.78	109.48	109.2	108.93	108.64	108.32	107.97	107.58	107.14	106.66	106.12	105.5	104.77	103.95	103.07	102.22	101.45	100.74	100.03	99.285	98.536	97.912	97.537	97.431	97.502	97.608	97.635	97.538	97.33	97.057	96.763	96.479	96.227	96.013	95.817	95.611	95.382	95.146	94.94	94.773	94.608	94.388	94.106	93.819	93.584	93.421	93.338	93.356	93.492	93.731	94.023	94.302	94.503	94.596	94.616
